rec_id,obc_timestamp,lap_obc_timestamp,dist,lap_dist,gps_utctime,gps_latitude,gps_longitude,gps_speed,lfm_temperature,lfm_integratedcorrflow,lfm_instantflow,lap_lfm_integratedcorrflow,gfs_gasflow,gfs_gastemp,gfs_netgasvolume,lap_gfs_netgasvolume,jm3_netjoule,lap_jm3_netjoule,jm3_voltage,jm3_current,message_id,volt_voltage,volt_difference,lap_lap,start_lap,finish_lap
34,1743945319.09,3.3999998569488525,5.444960334135866,5.444960334135866,13.15.18,39.792169367,-86.238559833,4.7,,,,,,,,,0.0,-187.739,19.0,-16.0,702_202504_06_1311_27_0002314,,,0,0,0
35,1743945319.19,3.5,5.444960334135866,5.444960334135866,13.15.18,39.792169367,-86.238559833,4.7,,,,,,,,,0.0,-187.739,21.0,-21.0,702_202504_06_1311_27_0002315,,,0,0,0
36,1743945319.29,3.5999999046325684,5.444960334135866,5.444960334135866,13.15.18,39.792169367,-86.238559833,4.7,,,,,,,,,0.0,-187.739,21.0,-21.0,702_202504_06_1311_27_0002316,,,0,0,0
37,1743945319.39,3.700000047683716,5.444960334135866,5.444960334135866,13.15.18,39.792169367,-86.238559833,4.7,,,,,,,,,0.0,-187.739,21.0,-21.0,702_202504_06_1311_27_0002317,,,0,0,0
38,1743945319.49,3.799999952316284,5.444960334135866,5.444960334135866,13.15.18,39.792169367,-86.238559833,4.7,,,,,,,,,0.0,-187.739,21.0,-21.0,702_202504_06_1311_27_0002318,,,0,0,0
39,1743945319.59,3.8999998569488525,5.444960334135866,5.444960334135866,13.15.18,39.792169367,-86.238559833,4.7,,,,,,,,,0.0,-187.739,22.0,-21.0,702_202504_06_1311_27_0002319,,,0,0,0
40,1743945319.69,4.0,5.444960334135866,5.444960334135866,13.15.18,39.792169367,-86.238559833,4.7,,,,,,,,,0.0,-187.739,22.0,-21.0,702_202504_06_1311_27_0002320,,,0,0,0
41,1743945319.79,4.099999904632568,6.62265236992398,6.62265236992398,13.15.19,39.79216525,-86.238572533,4.6,,,,,,,,,0.0,-187.739,20.0,-23.0,702_202504_06_1311_27_0002321,,,0,0,0
42,1743945319.89,4.200000047683716,6.62265236992398,6.62265236992398,13.15.19,39.79216525,-86.238572533,4.6,,,,,,,,,0.0,-187.739,20.0,-23.0,702_202504_06_1311_27_0002322,,,0,0,0
43,1743945319.98,4.289999961853027,6.62265236992398,6.62265236992398,13.15.19,39.79216525,-86.238572533,4.6,,,,,,,,,0.0,-187.739,23.0,-17.0,702_202504_06_1315_19_0000001,,,0,0,0
